Date,Open,High,Low,Close,Adj Close,Volume
7/28/22,23.418629,24.589378,22.612371,24.237097,24.237097,1016911260
7/29/22,24.240374,25.279526,23.537838,24.522364,24.522364,922618022
7/30/22,24.515814,25.740898,24.030609,24.228477,24.228477,753147185
7/31/22,24.228661,25.146635,23.63282,23.745783,23.745783,565704851
8/1/22,23.741125,24.291071,23.038832,23.658236,23.658236,482933106
8/2/22,23.653297,23.87499,22.302027,22.861057,22.861057,588025228
8/3/22,22.863962,24.089533,22.328455,23.071917,23.071917,585469835
8/4/22,23.073528,23.961811,22.961754,23.37562,23.37562,454557871
8/5/22,23.371044,24.949697,23.178242,24.949528,24.949528,559959169
8/6/22,24.949106,26.791445,24.739723,26.659428,26.659428,725161177
8/7/22,26.658197,28.289148,25.880268,27.889965,27.889965,789046881
8/8/22,27.893032,30.497761,27.607388,27.948954,27.948954,983856352
8/9/22,27.950022,28.753563,27.104765,27.420223,27.420223,758807732
8/10/22,27.419638,30.000862,26.708271,29.11731,29.11731,942970922
8/11/22,29.118933,29.946827,28.474169,28.555143,28.555143,759953820
8/12/22,28.553951,29.379236,28.192955,29.343828,29.343828,488313177
8/13/22,29.339123,30.264902,28.953848,29.108469,29.108469,469245521
8/14/22,29.116405,29.809404,27.940247,28.215635,28.215635,427880595
8/15/22,28.21978,29.262295,27.167736,27.92951,27.92951,494986915
8/16/22,27.919744,28.311003,27.035833,27.162704,27.162704,415203519
8/17/22,27.158451,28.188822,25.368517,25.486738,25.486738,503874972
8/18/22,25.502581,26.25482,24.233421,24.257698,24.257698,390507879
8/19/22,24.251801,24.31542,21.813467,22.487879,22.487879,764994457
8/20/22,22.479486,23.031162,21.713211,22.302879,22.302879,507113879
8/21/22,22.296768,23.427753,22.197424,22.97731,22.97731,480536069
8/22/22,22.972731,22.981667,21.689482,22.581425,22.581425,512194711
8/23/22,22.584112,23.645212,21.883863,23.524401,23.524401,438836084
8/24/22,23.518827,23.58198,22.864008,23.024132,23.024132,365514547
8/25/22,23.026566,23.628393,22.7477,23.020317,23.020317,325764518
8/26/22,23.014172,23.170322,20.432886,20.59803,20.59803,530798722
8/27/22,20.604292,20.864597,19.870148,20.077759,20.077759,351975085
8/28/22,20.071882,20.401037,18.274532,18.430382,18.430382,368370708
8/29/22,18.42882,19.421379,17.562771,19.349014,19.349014,614013678
8/30/22,19.35013,20.555273,18.997766,19.345507,19.345507,576589736
8/31/22,19.352863,20.011621,19.028135,19.12834,19.12834,397343517
9/1/22,19.13084,19.40826,18.388754,19.306751,19.306751,318893652
9/2/22,19.303656,19.620426,18.726858,18.860632,18.860632,299938092
9/3/22,18.858419,18.988976,18.630991,18.875084,18.875084,180333777
9/4/22,18.875559,19.105825,18.777147,19.005001,19.005001,194656841
9/5/22,19.007374,19.436516,18.49638,19.426531,19.426531,219675345
9/6/22,19.430662,20.427828,18.21772,18.219856,18.219856,459611430
9/7/22,18.215443,19.272364,17.939901,19.032774,19.032774,298559964
9/8/22,19.026236,19.143766,18.461679,19.123457,19.123457,314399498
9/9/22,19.125378,20.576002,19.123522,20.400782,20.400782,425890549
9/10/22,20.397003,21.060183,20.100651,20.497501,20.497501,365215814
9/11/22,20.492523,20.897861,20.07472,20.658855,20.658855,314321780
9/12/22,20.659657,21.88188,20.116764,21.348209,21.348209,729872503
9/13/22,21.34852,21.700277,18.825373,19.068272,19.068272,677722677
9/14/22,18.886499,19.300041,18.540968,19.12076,19.12076,416816640
9/15/22,19.121466,19.323589,18.162271,18.186092,18.186092,503156220
9/16/22,18.193432,18.293438,17.655285,18.056599,18.056599,443881513
9/17/22,18.056059,18.565329,18.056059,18.483089,18.483089,250641852
9/18/22,18.482218,18.712959,16.647465,16.732431,16.732431,458049291
9/19/22,16.730368,17.347843,16.461981,17.304716,17.304716,390780822
9/20/22,17.305649,17.349226,16.625347,16.667398,16.667398,349506007
9/21/22,16.670982,17.768509,16.292273,16.618116,16.618116,435313782
9/22/22,16.605602,17.810099,16.457865,17.690845,17.690845,285215305
9/23/22,17.688734,18.217548,17.224316,17.959776,17.959776,277003761
9/24/22,17.958132,18.175186,17.591368,17.623594,17.623594,171338755
9/25/22,17.623465,17.860533,17.191076,17.33123,17.33123,140488260
9/26/22,17.332882,17.562683,17.021574,17.542063,17.542063,188906812
9/27/22,17.538111,18.434349,17.086374,17.307692,17.307692,345407005
9/28/22,17.304985,17.405798,16.789417,17.257486,17.257486,257684562
9/29/22,17.261589,17.368654,16.927362,17.348639,17.348639,207582338
9/30/22,17.343781,17.69614,17.055105,17.196198,17.196198,279674593
10/1/22,17.197281,17.289255,16.928188,16.970863,16.970863,134160561
10/2/22,16.971268,17.12001,16.530081,16.533379,16.533379,171162154
10/3/22,16.535254,17.252548,16.432865,17.168192,17.168192,204748173
10/4/22,17.166609,17.521721,17.086733,17.440378,17.440378,174779832
10/5/22,17.43784,17.446943,16.981075,17.373703,17.373703,176999979
10/6/22,17.373667,17.628716,17.025562,17.037783,17.037783,189856862
10/7/22,17.038977,17.147112,16.754295,16.904615,16.904615,158335012
10/8/22,16.903654,16.983532,16.685394,16.785358,16.785358,92577197
10/9/22,16.785561,16.981104,16.716705,16.903053,16.903053,89206882
10/10/22,16.902746,17.178991,16.238503,16.238503,16.238503,159927573
10/11/22,16.235111,16.235502,15.724137,15.951669,15.951669,198036643
10/12/22,15.950662,16.131351,15.893783,15.961631,15.961631,116523361
10/13/22,15.961603,15.981418,14.593813,15.671714,15.671714,369779404
10/14/22,15.670157,16.366392,15.562581,15.682384,15.682384,207908886
10/15/22,15.681533,15.740271,15.422195,15.440478,15.440478,114054506
10/16/22,15.440785,15.86224,15.440785,15.755319,15.755319,127163510
10/17/22,15.755046,16.243073,15.676973,16.185099,16.185099,171491982
10/18/22,16.186153,16.33238,15.604382,15.87176,15.87176,195129666
10/19/22,15.871363,15.895927,15.098837,15.107033,15.107033,204882796
10/20/22,15.101544,15.444549,14.940564,15.187332,15.187332,233552043
10/21/22,15.188904,15.724728,14.651844,15.690287,15.690287,240934067
10/22/22,15.689437,15.877777,15.55205,15.683672,15.683672,131362692
10/23/22,15.683836,16.341761,15.631656,16.302294,16.302294,191269979
10/24/22,16.302366,16.449541,15.662908,15.759552,15.759552,160269142
10/25/22,15.758158,16.960598,15.62901,16.668629,16.668629,268037581
10/26/22,16.659952,17.253817,16.656172,17.015156,17.015156,314000709
10/27/22,17.015781,17.480206,16.89278,16.913971,16.913971,368498288
10/28/22,16.914454,18.367653,16.828161,18.340309,18.340309,431888975
10/29/22,18.339085,18.850559,18.19821,18.307974,18.307974,324609848
10/30/22,18.305792,18.796928,17.962954,18.265606,18.265606,282464477
10/31/22,18.261559,19.711235,18.236691,19.311609,19.311609,520744778
11/1/22,19.310987,19.446985,18.598389,18.668783,18.668783,281528846
11/2/22,18.661339,18.722046,17.510086,17.897476,17.897476,365548952
11/3/22,17.898798,18.809568,17.83032,18.047655,18.047655,244934828
11/4/22,18.043398,19.615931,17.940481,19.39576,19.39576,365593899
11/5/22,19.39374,20.494106,19.249681,19.603249,19.603249,395714101
11/6/22,19.603382,19.704802,18.276875,18.27923,18.27923,236417682
11/7/22,18.275984,18.828899,17.791344,18.06842,18.06842,310371680
11/8/22,18.067165,18.142515,15.273185,15.991605,15.991605,878228418
11/9/22,15.995769,16.108984,12.27934,12.917875,12.917875,752204886
11/10/22,12.916405,15.867445,12.757275,15.386506,15.386506,507516498
11/11/22,15.385247,15.418308,13.662421,14.095546,14.095546,300019683
11/12/22,14.101588,14.118025,12.973066,13.064071,13.064071,151599250
11/13/22,13.066851,13.336841,12.734873,13.05202,13.05202,161491789
11/14/22,13.05349,13.559866,12.106572,13.106764,13.106764,233088832
11/15/22,13.107967,13.979786,13.048838,13.496582,13.496582,164929945
11/16/22,13.497727,13.6897,12.894078,13.078483,13.078483,147528057
11/17/22,13.076668,13.287669,12.697764,12.889345,12.889345,152325455
11/18/22,12.88833,13.270205,12.881433,12.989431,12.989431,132691557
11/19/22,12.99046,12.99046,12.557313,12.882173,12.882173,101179072
11/20/22,12.88195,13.117833,12.1313,12.196779,12.196779,131091600
11/21/22,12.196135,12.196135,11.647357,11.83438,11.83438,184823170
11/22/22,11.833281,12.350505,11.492087,12.322193,12.322193,191009083
11/23/22,12.324512,13.031652,12.324512,13.031652,13.031652,197226438
11/24/22,13.030243,13.365598,12.805801,12.940833,12.940833,157045574
11/25/22,12.940098,13.011812,12.549861,12.828289,12.828289,127884745
11/26/22,12.82818,13.212053,12.657362,12.752357,12.752357,147386106
11/27/22,12.752394,13.242741,12.706614,12.876786,12.876786,122601927
11/28/22,12.871704,12.977868,12.016762,12.457791,12.457791,175938137
11/29/22,12.459177,12.703824,12.313311,12.472988,12.472988,162217202
11/30/22,12.473379,13.174417,12.473379,13.157401,13.157401,195360075
12/1/22,13.156432,13.277148,12.841053,12.887733,12.887733,152241995
12/2/22,12.888829,13.611928,12.8407,13.586399,13.586399,185188563
12/3/22,13.587222,13.856849,13.324204,13.431282,13.431282,179887086
12/4/22,13.427192,13.926417,13.423125,13.925615,13.925615,150926134
12/5/22,13.924532,14.30539,13.482262,13.602733,13.602733,183876782
12/6/22,13.602818,13.671993,13.496726,13.666422,13.666422,125511203
12/7/22,13.665798,13.678564,13.02914,13.264048,13.264048,140058713
12/8/22,13.265929,13.501284,13.113522,13.406714,13.406714,119634853
12/9/22,13.406482,13.598641,13.375149,13.451823,13.451823,116383354
12/10/22,13.453391,13.565139,13.359335,13.480047,13.480047,90549473
12/11/22,13.480695,13.494415,12.969339,12.9951,12.9951,99881447
12/12/22,12.993829,13.039525,12.649003,12.991485,12.991485,130384940
12/13/22,12.992677,14.088197,12.605194,13.728175,13.728175,289072313
12/14/22,13.731134,14.155461,13.620152,13.72756,13.72756,213998532
12/15/22,13.725992,13.863433,13.113552,13.170801,13.170801,152280792
12/16/22,13.171334,13.277445,11.689373,11.846814,11.846814,194845681
12/17/22,11.845928,11.971337,11.580176,11.963337,11.963337,128236702
12/18/22,11.96294,12.005911,11.828231,11.922679,11.922679,82546491
12/19/22,11.925618,12.079203,11.27797,11.38228,11.38228,145700236
12/20/22,11.385845,12.018201,11.369,11.967805,11.967805,133088275
12/21/22,11.965393,11.971965,11.647216,11.696437,11.696437,99510761
12/22/22,11.697935,11.843447,11.491372,11.843431,11.843431,100223574
12/23/22,11.843543,11.872527,11.743697,11.781727,11.781727,97273971
12/24/22,11.781606,11.82082,11.663323,11.680429,11.680429,49904792
12/25/22,11.680124,11.715808,11.539064,11.684593,11.684593,96667768
12/26/22,11.68433,11.764178,11.58063,11.723856,11.723856,100546246
12/27/22,11.720731,11.780209,11.581322,11.646396,11.646396,130725347
12/28/22,11.646214,11.655287,11.132728,11.202914,11.202914,139487054
12/29/22,11.203087,11.208213,10.702117,10.992695,10.992695,118611566
12/30/22,10.992426,10.992426,10.65106,10.870249,10.870249,158598467
12/31/22,10.870633,11.041605,10.846866,10.902633,10.902633,84881315
1/1/23,10.903734,10.929948,10.670733,10.865915,10.865915,95741904
1/2/23,10.866034,11.231228,10.743951,11.153615,11.153615,128530323
1/3/23,11.153684,11.528151,11.087236,11.38445,11.38445,165410541
1/4/23,11.383942,12.270717,11.363713,12.077613,12.077613,203700017
1/5/23,12.077433,12.149061,11.718555,11.740196,11.740196,148011463
1/6/23,11.742313,11.803511,11.388781,11.781206,11.781206,135298028
1/7/23,11.781933,11.854203,11.666064,11.743424,11.743424,99819319
1/8/23,11.741463,12.128077,11.609659,12.072585,12.072585,133385894
1/9/23,12.069568,12.631737,12.069568,12.209637,12.209637,331158364
1/10/23,12.207081,12.869482,12.089607,12.731241,12.731241,230945289
1/11/23,12.729663,15.913924,12.316078,15.913924,15.913924,815639199
1/12/23,15.849685,16.105272,14.886008,15.45735,15.45735,821227059
1/13/23,15.457517,16.432856,15.047157,15.962223,15.962223,594284894
1/14/23,15.961251,18.337526,15.94421,16.958057,16.958057,1069929455
1/15/23,16.959484,17.043318,16.051126,16.797117,16.797117,514796096
